epoch,train_loss,train_accuracy,val_loss,val_accuracy,seconds,learning_rate,grad_norm/network.1,grad_norm/network.5,grad_norm/network.9,grad_norm/network.13,grad_norm/network.17
139,0.6848266989087302,0.9363492063492064,0.5465466889880952,0.981904761904762,8.242326999898069,7.665400572398287e-05,2.1198022522902127,1.432312166630314,0.8639825346506187,0.6054672783401411,0.27709929955187185
140,0.6897638423859127,0.9348412698412698,0.5447122628348214,0.9830952380952381,8.037373958039097,6.923532923335699e-05,2.134141021573604,1.4353269005789975,0.8727494447969543,0.6141627742554331,0.27990604536182384
141,0.6882751271081349,0.9351587301587302,0.544124523344494,0.9833333333333333,8.043835750082508,6.245081291029874e-05,2.178565940276015,1.4599801465339468,0.8809709887819241,0.6189871463678815,0.2777079858150579
142,0.6821888950892857,0.9377777777777778,0.5467102632068452,0.981904761904762,8.139965874957852,5.6303432667897433e-05,2.1890928007019355,1.4660241761183375,0.8839906799006583,0.6146421480904981,0.2738450142332745
143,0.6832958984375,0.9356746031746032,0.543681640625,0.9832142857142857,8.137295500026084,5.0795884950300116e-05,2.2421780503945907,1.4942152923738896,0.9052736698673461,0.6296570676232353,0.27384493677749244
144,0.6740849764384921,0.9407936507936508,0.5427437337239583,0.9833333333333333,8.102559542050585,4.593058554996234e-05,2.1565584289240958,1.4416840064344068,0.8875022926911484,0.6147536844166402,0.2661102217466093
145,0.6758984375,0.9394444444444444,0.5402180989583333,0.9829761904761904,8.180186291923746,4.170966854800053e-05,2.152666585699556,1.4464495508803934,0.8857144583300286,0.6195744548352237,0.2687285176388503
146,0.6703471447172619,0.9437301587301588,0.5408281017485119,0.9829761904761904,8.10023874999024,3.813498537811417e-05,2.1681019739451144,1.441501675523477,0.8668546725045606,0.6094983870607947,0.2613367380829632
147,0.6692905195932539,0.9413492063492064,0.5427327473958333,0.983452380952381,8.137094207922928,3.5208104014486015e-05,2.1542496269729536,1.4415070974282203,0.8842400100630552,0.6154648446794694,0.26215015934203484
148,0.6817919921875,0.9374603174603174,0.5403699893043155,0.9838095238095238,8.147486999980174,3.293030828401674e-05,2.2957212186706855,1.5175472975987467,0.9319078474480489,0.6512372166977316,0.27409626142627697
149,0.6730731491815476,0.9415476190476191,0.5416129557291667,0.9827380952380952,8.021963750012219,3.130259730319531e-05,2.2385370089923065,1.4724934379461454,0.8973961070104299,0.6283433013761104,0.26345854241230765
150,0.6716922433035715,0.940595238095238,0.5398786272321429,0.9842857142857143,8.146849832963198,3.0325685039854434e-05,2.2678592894888165,1.4928647733581852,0.9082524643331615,0.6361344235802665,0.26488138576449477
